Date,Open,High,Low,Close,Volume
20241210  12:45:00,604.8,604.94,604.77,604.88,696
20241210  12:50:00,604.9,604.91,604.36,604.42,789
20241210  12:55:00,604.42,604.49,604.26,604.31,1099
20241210  13:00:00,604.32,604.38,604.17,604.24,1053
20241210  13:05:00,604.23,604.35,604.08,604.21,2051
20241210  13:10:00,604.21,604.31,604.1,604.1,1138
20241210  13:15:00,604.1,604.45,604.1,604.26,2317
20241210  13:20:00,604.26,604.31,604.19,604.23,693
20241210  13:25:00,604.24,604.44,604.21,604.35,3130
20241210  13:30:00,604.37,604.47,604.26,604.45,809
20241210  13:35:00,604.42,604.62,604.41,604.5,803
20241210  13:40:00,604.52,604.62,604.28,604.31,953
20241210  13:45:00,604.31,604.38,604.2,604.3,968
20241210  13:50:00,604.31,604.31,604.07,604.17,1240
20241210  13:55:00,604.17,604.19,604.04,604.05,1105
20241210  14:00:00,604.04,604.11,603.82,603.92,2680
20241210  14:05:00,603.91,603.99,603.77,603.9,2261
20241210  14:10:00,603.9,603.9,603.59,603.77,2254
20241210  14:15:00,603.76,603.85,603.58,603.83,2795
20241210  14:20:00,603.83,604.03,603.81,604.01,3108
20241210  14:25:00,604.01,604.06,603.92,604.02,1872
20241210  14:30:00,604.02,604.04,603.69,603.77,2505
20241210  14:35:00,603.78,603.86,603.71,603.75,2306
20241210  14:40:00,603.75,604.0,603.62,603.86,2360
20241210  14:45:00,603.85,603.93,603.66,603.67,2791
20241210  14:50:00,603.67,603.73,603.56,603.61,2630
20241210  14:55:00,603.6,603.75,603.53,603.65,2151
20241210  15:00:00,603.65,603.66,603.3,603.4,3347
20241210  15:05:00,603.4,603.42,603.27,603.42,2906
20241210  15:10:00,603.4,603.4,602.94,603.02,5023
20241210  15:15:00,603.03,603.16,602.91,603.03,2688
20241210  15:20:00,603.02,603.06,602.81,602.9,3508
20241210  15:25:00,602.9,602.92,602.66,602.73,3736
20241210  15:30:00,602.74,602.74,602.13,602.71,7117
20241210  15:35:00,602.71,602.73,602.52,602.69,4688
20241210  15:40:00,602.69,602.92,602.62,602.7,4856
20241210  15:45:00,602.71,602.8,602.33,602.37,4595
20241210  15:50:00,602.37,602.68,602.3,602.31,5279
20241210  15:55:00,602.32,602.92,602.3,602.87,22629
20241210  16:00:00,602.87,603.06,602.63,603.01,12498
20241210  16:05:00,603.03,603.28,602.63,603.24,2121
20241210  16:10:00,603.24,603.34,603.04,603.34,2705
20241210  16:15:00,603.33,603.38,603.2,603.24,714
20241210  16:20:00,603.26,603.34,602.64,602.65,6846
20241210  16:25:00,603.31,603.35,603.26,603.33,337
20241210  16:30:00,603.33,603.42,603.33,603.42,27
20241210  16:35:00,603.38,603.44,603.36,603.38,417
20241210  16:40:00,603.38,603.38,603.34,603.37,321
20241210  16:45:00,603.4,603.41,603.36,603.37,387
20241210  16:50:00,603.38,603.38,603.36,603.36,52
20241210  16:55:00,603.38,603.38,603.34,603.36,36
20241210  17:00:00,603.3,603.3,603.29,603.29,2
20241210  17:05:00,603.35,603.35,603.27,603.27,46
20241210  17:10:00,603.3,603.3,603.3,603.3,1
20241210  17:15:00,603.27,603.32,603.26,603.3,36
20241210  17:20:00,603.3,603.33,603.28,603.32,90
20241210  17:25:00,603.33,603.33,603.33,603.33,13
20241210  17:30:00,603.33,603.48,603.33,603.4,44
20241210  17:35:00,603.4,603.45,603.4,603.4,41
20241210  17:40:00,603.4,603.4,603.4,603.4,0
20241210  17:45:00,603.4,603.43,603.4,603.43,14
20241210  17:50:00,603.43,603.43,603.34,603.43,16
20241210  17:55:00,603.37,603.4,603.35,603.35,8
20241210  18:00:00,603.4,603.59,603.38,603.4,135
20241210  18:05:00,603.38,603.39,603.24,603.24,29
20241210  18:10:00,603.26,603.3,603.25,603.28,34
20241210  18:15:00,603.28,603.29,603.26,603.26,82
20241210  18:20:00,603.21,603.21,603.06,603.16,107
20241210  18:25:00,603.12,603.16,603.12,603.14,28
20241210  18:30:00,603.2,603.24,603.2,603.24,7
20241210  18:35:00,603.31,603.31,603.28,603.3,5
20241210  18:40:00,603.26,603.26,603.26,603.26,10
20241210  18:45:00,603.26,603.26,603.26,603.26,0
20241210  18:50:00,603.26,603.26,603.26,603.26,0
20241210  18:55:00,603.26,603.26,603.26,603.26,0
20241210  19:00:00,603.26,603.26,603.09,603.09,40
20241210  19:05:00,603.12,603.15,603.12,603.12,10
20241210  19:10:00,603.12,603.12,603.11,603.11,5
20241210  19:15:00,603.11,603.11,603.11,603.11,0
20241210  19:20:00,603.15,603.17,603.15,603.17,2
20241210  19:25:00,603.16,603.16,603.11,603.11,3
20241210  19:30:00,603.1,603.11,603.02,603.02,26
20241210  19:35:00,603.08,603.15,603.08,603.15,14
20241210  19:40:00,603.2,603.22,603.15,603.15,13
20241210  19:45:00,603.18,603.25,603.18,603.25,12
20241210  19:50:00,603.28,603.3,603.25,603.3,6
20241210  19:55:00,603.24,603.24,603.16,603.16,155
20241209  04:00:00,608.5,608.5,608.17,608.24,24
20241209  04:05:00,608.26,608.26,608.11,608.15,24
20241209  04:10:00,608.03,608.2,608.02,608.2,12
20241209  04:15:00,608.17,608.21,608.1,608.21,4
20241209  04:20:00,607.96,608.06,607.92,608.04,43
20241209  04:25:00,608.0,608.06,607.97,607.99,7
20241209  04:30:00,607.88,607.92,607.88,607.92,2
20241209  04:35:00,607.86,607.86,607.8,607.8,2
20241209  04:40:00,607.8,607.8,607.8,607.8,0
20241209  04:45:00,607.87,607.87,607.83,607.83,3
20241209  04:50:00,607.81,607.81,607.73,607.79,7
20241209  04:55:00,607.66,607.73,607.62,607.68,31
20241209  05:00:00,607.68,607.74,607.68,607.69,12
20241209  05:05:00,607.7,607.7,607.69,607.69,2
20241209  05:10:00,607.65,607.65,607.55,607.56,34
20241209  05:15:00,607.61,607.61,607.4,607.47,18
20241209  05:20:00,607.52,607.52,607.5,607.5,2
20241209  05:25:00,607.56,607.56,607.53,607.54,22
20241209  05:30:00,607.58,607.62,607.58,607.61,9
20241209  05:35:00,607.6,607.61,607.56,607.56,5
20241209  05:40:00,607.56,607.56,607.56,607.56,0
20241209  05:45:00,607.41,607.47,607.41,607.44,10
20241209  05:50:00,607.43,607.58,607.43,607.57,18
20241209  05:55:00,607.56,607.56,607.54,607.54,21
20241209  06:00:00,607.7,607.7,607.47,607.48,82
20241209  06:05:00,607.36,607.36,607.29,607.29,30
20241209  06:10:00,607.2,607.29,607.19,607.29,16
20241209  06:15:00,607.31,607.33,607.31,607.33,7
20241209  06:20:00,607.49,607.49,607.49,607.49,1
20241209  06:25:00,607.49,607.49,607.49,607.49,1
20241209  06:30:00,607.45,607.47,607.1,607.13,52
20241209  06:35:00,607.13,607.31,607.0,607.17,39
20241209  06:40:00,607.29,607.38,607.19,607.19,17
20241209  06:45:00,607.4,607.4,607.4,607.4,1
20241209  06:50:00,607.45,607.45,607.44,607.44,12
20241209  06:55:00,607.44,607.44,607.44,607.44,0
20241209  07:00:00,607.57,607.65,607.57,607.64,32
20241209  07:05:00,607.66,607.66,607.57,607.62,16
20241209  07:10:00,607.64,607.66,607.6,607.6,16
20241209  07:15:00,607.62,607.62,607.5,607.53,27
20241209  07:20:00,607.53,607.61,607.53,607.61,43
20241209  07:25:00,607.62,607.78,607.62,607.78,50
20241209  07:30:00,607.8,607.92,607.8,607.9,35
20241209  07:35:00,607.83,607.84,607.75,607.84,15
20241209  07:40:00,607.8,607.8,607.7,607.7,10
20241209  07:45:00,607.7,607.7,607.61,607.65,14
20241209  07:50:00,607.54,607.75,607.54,607.75,50
20241209  07:55:00,607.76,607.77,607.74,607.74,38
20241209  08:00:00,607.55,608.52,607.5,607.62,164
20241209  08:05:00,607.64,607.66,607.59,607.65,50
20241209  08:10:00,607.65,607.65,607.54,607.57,66
20241209  08:15:00,607.59,607.62,607.52,607.62,104
20241209  08:20:00,607.6,607.67,607.58,607.62,86
20241209  08:25:00,607.6,607.72,607.6,607.72,55
20241209  08:30:00,607.72,607.73,607.65,607.7,34
20241209  08:35:00,607.66,607.79,607.58,607.76,141
20241209  08:40:00,607.78,607.82,607.78,607.82,58
20241209  08:45:00,607.8,607.87,607.8,607.86,34
20241209  08:50:00,607.84,607.86,607.73,607.73,41
20241209  08:55:00,607.75,607.83,607.72,607.72,12
20241209  09:00:00,607.67,607.74,607.67,607.74,13
20241209  09:05:00,607.64,607.64,607.64,607.64,8
20241209  09:10:00,607.64,607.66,607.53,607.54,58
20241209  09:15:00,607.64,607.83,607.62,607.79,12
20241209  09:20:00,607.81,607.94,607.78,607.81,159
20241209  09:25:00,607.77,607.91,607.69,607.69,292
20241209  09:30:00,607.69,607.86,607.28,607.41,7974
20241209  09:35:00,607.43,607.59,607.29,607.38,2568
20241209  09:40:00,607.37,607.42,607.2,607.32,2333
20241209  09:45:00,607.33,607.57,607.31,607.52,2748
20241209  09:50:00,607.52,607.56,607.3,607.44,2146
20241209  09:55:00,607.45,607.55,607.33,607.46,1986
20241209  10:00:00,607.48,607.58,607.39,607.44,1824
20241209  10:05:00,607.45,607.51,607.22,607.22,1323
20241209  10:10:00,607.21,607.33,607.09,607.22,2388
20241209  10:15:00,607.23,607.24,606.78,606.93,4008
20241209  10:20:00,606.94,607.13,606.76,606.77,1958
20241209  10:25:00,606.77,606.81,606.18,606.38,5271
20241209  10:30:00,606.37,606.64,606.22,606.26,3889
20241209  10:35:00,606.26,606.36,605.84,606.05,3658
20241209  10:40:00,606.03,606.48,605.93,605.98,4173
20241209  10:45:00,605.96,606.09,605.3,605.47,4338
20241209  10:50:00,605.48,605.66,605.26,605.47,2977
20241209  10:55:00,605.46,605.51,605.31,605.38,1427
20241209  11:00:00,605.38,605.61,604.98,605.31,3927
20241209  11:05:00,605.32,605.4,604.65,604.67,3534
20241209  11:10:00,604.68,605.2,604.61,605.11,4478
20241209  11:15:00,605.11,605.49,605.02,605.47,2416
20241209  11:20:00,605.46,605.68,605.42,605.59,2435
20241209  11:25:00,605.6,605.9,605.49,605.79,2383
20241209  11:30:00,605.78,605.98,605.75,605.95,2295
20241209  11:35:00,605.95,605.95,605.48,605.59,1767
20241209  11:40:00,605.58,605.79,605.47,605.56,1337
20241209  11:45:00,605.57,605.79,605.57,605.7,1269
20241209  11:50:00,605.71,606.06,605.7,605.92,1650
20241209  11:55:00,605.91,606.13,605.87,606.01,1856
20241209  12:00:00,606.01,606.06,605.69,605.72,1038
20241209  12:05:00,605.71,605.86,605.43,605.8,1171
20241209  12:10:00,605.8,605.89,605.69,605.7,697
20241209  12:15:00,605.7,605.74,605.49,605.65,702
20241209  12:20:00,605.65,605.67,605.41,605.5,1060
20241209  12:25:00,605.5,605.67,605.27,605.61,1242
20241209  12:30:00,605.58,605.58,605.34,605.47,719
20241209  12:35:00,605.45,605.76,605.39,605.75,1145
20241209  12:40:00,605.75,605.92,605.72,605.82,691
20241209  12:45:00,605.82,605.92,605.67,605.9,710
20241209  12:50:00,605.91,606.07,605.7,605.77,1119
20241209  12:55:00,605.77,605.77,605.32,605.35,820
20241209  13:00:00,605.34,605.35,605.04,605.22,1216
20241209  13:05:00,605.23,605.46,605.19,605.25,953
20241209  13:10:00,605.27,605.55,605.2,605.48,917
20241209  13:15:00,605.49,605.58,605.42,605.45,1102
20241209  13:20:00,605.48,605.66,605.41,605.55,712
20241209  13:25:00,605.55,605.8,605.54,605.73,1067
20241209  13:30:00,605.72,605.81,605.62,605.77,860
20241209  13:35:00,605.76,606.15,605.75,606.07,1324
20241209  13:40:00,606.06,606.14,605.95,606.11,1276
20241209  13:45:00,606.1,606.4,606.05,606.36,1398
20241209  13:50:00,606.37,606.43,606.09,606.15,1525
20241209  13:55:00,606.14,606.18,605.94,606.01,1470
20241209  14:00:00,606.01,606.01,605.44,605.48,2452
20241209  14:05:00,605.47,605.71,605.34,605.68,1522
20241209  14:10:00,605.68,605.69,605.51,605.53,948
20241209  14:15:00,605.53,605.6,605.36,605.36,1079
20241209  14:20:00,605.36,605.46,605.24,605.42,1843
20241209  14:25:00,605.42,605.53,605.25,605.37,1533
20241209  14:30:00,605.37,605.44,605.21,605.27,1456
20241209  14:35:00,605.27,605.35,605.22,605.24,683
20241209  14:40:00,605.23,605.24,604.66,604.93,2592
20241209  14:45:00,604.92,604.96,604.73,604.84,2131
20241209  14:50:00,604.84,604.89,604.51,604.85,1640
20241209  14:55:00,604.84,605.09,604.83,604.99,1716
20241209  15:00:00,605.0,605.07,604.58,604.69,2047
20241209  15:05:00,604.7,604.72,604.5,604.65,1794
20241209  15:10:00,604.66,604.73,604.39,604.58,3353
20241209  15:15:00,604.58,604.78,604.47,604.66,4735
20241209  15:20:00,604.64,604.74,604.37,604.44,3145
20241209  15:25:00,604.43,604.52,604.32,604.46,4377
20241209  15:30:00,604.46,604.79,604.45,604.51,4472
20241209  15:35:00,604.52,604.62,604.39,604.39,3500
20241209  15:40:00,604.4,604.53,604.3,604.34,3530
20241209  15:45:00,604.35,604.44,604.13,604.43,7166
20241209  15:50:00,604.43,604.66,604.2,604.21,7492
20241209  15:55:00,604.2,604.79,604.08,604.66,34377
20241209  16:00:00,604.63,604.68,604.42,604.46,18897
20241209  16:05:00,604.46,604.47,604.08,604.18,1108
20241209  16:10:00,604.21,604.29,604.19,604.21,1264
20241209  16:15:00,604.21,604.28,604.17,604.25,356
20241209  16:20:00,604.22,604.37,604.17,604.37,444
20241209  16:25:00,604.36,604.36,604.24,604.32,269
20241209  16:30:00,604.32,604.33,604.28,604.33,116
20241209  16:35:00,604.34,604.4,604.34,604.38,77
20241209  16:40:00,604.4,604.42,604.32,604.32,45
20241209  16:45:00,604.34,604.4,604.34,604.4,54
20241209  16:50:00,604.42,604.43,604.39,604.43,31
20241209  16:55:00,604.43,604.53,604.43,604.47,62
20241209  17:00:00,604.39,604.39,604.37,604.37,8
20241209  17:05:00,604.46,604.49,604.44,604.44,39
20241209  17:10:00,604.4,604.4,604.35,604.4,94
20241209  17:15:00,604.4,604.46,604.39,604.45,27
20241209  17:20:00,604.46,604.46,604.45,604.46,5
20241209  17:25:00,604.46,604.46,604.4,604.41,12
20241209  17:30:00,604.41,604.41,604.41,604.41,0
20241209  17:35:00,604.4,604.4,604.4,604.4,2
20241209  17:40:00,604.4,604.55,604.4,604.55,345
20241209  17:45:00,604.55,604.78,604.55,604.78,984
20241209  17:50:00,604.75,604.78,604.6,604.64,223
20241209  17:55:00,604.6,604.65,604.52,604.62,240
20241209  18:00:00,604.56,604.59,604.35,604.37,650
20241209  18:05:00,604.38,604.38,604.35,604.38,123
20241209  18:10:00,604.38,604.38,604.21,604.26,109
20241209  18:15:00,604.25,604.25,604.18,604.18,55
20241209  18:20:00,604.27,604.27,604.16,604.16,8
20241209  18:25:00,604.28,604.43,604.28,604.35,16
20241209  18:30:00,604.42,604.42,604.42,604.42,1
20241209  18:35:00,604.2,604.2,604.2,604.2,5
20241209  18:40:00,604.2,604.2,604.2,604.2,0
20241209  18:45:00,604.22,604.38,604.22,604.38,43
20241209  18:50:00,604.35,604.4,604.35,604.4,2
20241209  18:55:00,604.32,604.32,604.3,604.3,99
20241209  19:00:00,604.25,604.3,604.21,604.27,42
20241209  19:05:00,604.21,604.21,604.21,604.21,2
20241209  19:10:00,604.24,604.24,604.21,604.21,5
20241209  19:15:00,604.22,604.25,604.22,604.25,4
20241209  19:20:00,604.23,604.24,604.2,604.24,8
20241209  19:25:00,604.2,604.2,604.19,604.19,11
20241209  19:30:00,604.3,604.3,604.3,604.3,1
20241209  19:35:00,604.31,604.31,604.31,604.31,2
20241209  19:40:00,604.3,604.3,604.26,604.3,9
20241209  19:45:00,604.3,604.3,604.3,604.3,1
20241209  19:50:00,604.37,604.37,604.32,604.32,14
20241209  19:55:00,604.34,604.45,604.33,604.42,113
20241206  04:00:00,606.39,606.75,606.39,606.61,93
20241206  04:05:00,606.63,606.63,606.48,606.48,25
20241206  04:10:00,606.48,606.48,606.4,606.4,14
20241206  04:15:00,606.5,606.5,606.36,606.39,7
20241206  04:20:00,606.45,606.45,606.45,606.45,1
20241206  04:25:00,606.57,606.59,606.57,606.59,6
20241206  04:30:00,606.59,606.59,606.59,606.59,0
20241206  04:35:00,606.53,606.6,606.53,606.6,11
20241206  04:40:00,606.6,606.6,606.6,606.6,0
20241206  04:45:00,606.62,606.62,606.62,606.62,5
20241206  04:50:00,606.68,606.68,606.57,606.57,2
20241206  04:55:00,606.5,606.5,606.5,606.5,2
20241206  05:00:00,606.5,606.5,606.5,606.5,0
20241206  05:05:00,606.39,606.39,606.39,606.39,2
20241206  05:10:00,606.37,606.37,606.3,606.3,17
20241206  05:15:00,606.38,606.38,606.34,606.35,23
20241206  05:20:00,606.44,606.44,606.44,606.44,3
20241206  05:25:00,606.44,606.44,606.44,606.44,0
20241206  05:30:00,606.5,606.5,606.5,606.5,4
20241206  05:35:00,606.5,606.5,606.5,606.5,0
20241206  05:40:00,606.5,606.5,606.5,606.5,0
20241206  05:45:00,606.43,606.43,606.43,606.43,2
20241206  05:50:00,606.43,606.43,606.43,606.43,0
20241206  05:55:00,606.08,606.08,606.07,606.07,9
20241206  06:00:00,606.07,606.07,606.07,606.07,0
20241206  06:05:00,606.07,606.07,606.07,606.07,0
20241206  06:10:00,606.19,606.19,606.15,606.17,5
20241206  06:15:00,606.12,606.14,606.12,606.14,21
20241206  06:20:00,606.02,606.02,605.85,605.96,50
20241206  06:25:00,606.03,606.03,606.03,606.03,3
20241206  06:30:00,606.07,606.08,606.07,606.08,3
20241206  06:35:00,606.19,606.2,606.19,606.2,6
20241206  06:40:00,606.13,606.13,605.95,605.95,10
20241206  06:45:00,605.95,605.95,605.95,605.95,0
20241206  06:50:00,606.2,606.2,606.2,606.2,5
20241206  06:55:00,606.26,606.26,606.26,606.26,1
20241206  07:00:00,606.23,606.26,606.23,606.26,5
20241206  07:05:00,606.4,606.4,606.4,606.4,13
20241206  07:10:00,606.44,606.49,606.4,606.49,78
20241206  07:15:00,606.5,606.51,606.4,606.4,36
20241206  07:20:00,606.5,606.65,606.5,606.6,72
20241206  07:25:00,606.63,606.66,606.59,606.66,12
20241206  07:30:00,606.49,606.51,606.41,606.51,66
20241206  07:35:00,606.51,606.51,606.42,606.48,9
20241206  07:40:00,606.41,606.45,606.4,606.45,50
20241206  07:45:00,606.5,606.5,606.42,606.42,19
20241206  07:50:00,606.43,606.48,606.43,606.45,26
20241206  07:55:00,606.37,606.42,606.34,606.38,17
20241206  08:00:00,606.4,606.66,606.2,606.51,181
20241206  08:05:00,606.57,606.57,606.43,606.48,61
20241206  08:10:00,606.43,606.44,606.38,606.44,62
20241206  08:15:00,606.41,606.46,606.34,606.34,89
20241206  08:20:00,606.39,606.4,606.12,606.33,119
20241206  08:25:00,606.34,606.48,606.16,606.43,320
20241206  08:30:00,606.5,607.82,605.74,607.53,2339
20241206  08:35:00,607.5,608.06,607.29,608.03,397
20241206  08:40:00,608.0,608.0,607.41,607.53,309
20241206  08:45:00,607.57,607.78,607.33,607.39,264
20241206  08:50:00,607.4,607.51,607.3,607.4,201
20241206  08:55:00,607.49,607.66,607.49,607.5,133
20241206  09:00:00,607.51,607.81,607.51,607.76,160
20241206  09:05:00,607.82,607.82,607.55,607.75,104
20241206  09:10:00,607.74,607.91,607.74,607.87,180
20241206  09:15:00,607.87,607.87,607.59,607.68,196
20241206  09:20:00,607.64,607.64,607.43,607.47,341
20241206  09:25:00,607.47,607.73,607.33,607.42,465
20241206  09:30:00,607.44,608.3,607.34,608.18,10046
20241206  09:35:00,608.19,608.29,607.95,608.24,3171
20241206  09:40:00,608.24,608.27,608.01,608.2,1822
20241206  09:45:00,608.2,608.92,608.15,608.77,3871
20241206  09:50:00,608.81,609.03,608.53,608.86,2833
20241206  09:55:00,608.85,609.04,608.55,608.98,2282
20241206  10:00:00,608.98,609.07,608.52,608.56,2448
20241206  10:05:00,608.57,608.87,608.43,608.78,2140
20241206  10:10:00,608.78,609.06,608.5,608.63,2208
20241206  10:15:00,608.63,609.0,608.54,608.91,1618
20241206  10:20:00,608.9,608.92,608.59,608.61,1415
20241206  10:25:00,608.6,608.95,608.58,608.88,1050
20241206  10:30:00,608.88,608.88,608.61,608.65,1222
20241206  10:35:00,608.67,608.98,608.62,608.84,1436
20241206  10:40:00,608.84,608.85,608.6,608.61,1390
20241206  10:45:00,608.61,608.69,608.46,608.64,1024
20241206  10:50:00,608.65,608.71,608.23,608.4,2175
20241206  10:55:00,608.43,608.75,608.41,608.7,1068
20241206  11:00:00,608.71,608.75,608.42,608.5,1617
20241206  11:05:00,608.5,608.69,608.01,608.21,2300
20241206  11:10:00,608.21,608.28,607.56,607.88,2117
20241206  11:15:00,607.85,608.18,607.77,607.78,1585
20241206  11:20:00,607.8,607.86,607.58,607.75,1997
20241206  11:25:00,607.77,608.07,607.69,608.0,1772
20241206  11:30:00,607.99,608.26,607.93,608.14,1259
20241206  11:35:00,608.14,608.26,608.05,608.15,993
20241206  11:40:00,608.14,608.29,608.05,608.16,1485
20241206  11:45:00,608.16,608.16,607.74,607.79,1634
20241206  11:50:00,607.79,607.99,607.74,607.84,1634
20241206  11:55:00,607.84,608.01,607.8,607.82,1384
20241206  12:00:00,607.82,607.86,607.33,607.38,1331
20241206  12:05:00,607.38,607.67,607.32,607.62,1191
20241206  12:10:00,607.6,607.66,607.38,607.51,1948
20241206  12:15:00,607.52,607.71,607.42,607.45,1836
20241206  12:20:00,607.45,607.8,607.44,607.57,987
20241206  12:25:00,607.56,607.79,607.52,607.7,994
20241206  12:30:00,607.7,607.74,607.34,607.41,1140
20241206  12:35:00,607.38,607.5,607.33,607.38,825
20241206  12:40:00,607.39,607.41,607.06,607.25,1106
20241206  12:45:00,607.25,607.43,607.16,607.38,763
20241206  12:50:00,607.38,607.6,607.32,607.57,1153
20241206  12:55:00,607.56,607.64,607.3,607.36,1243
20241206  13:00:00,607.36,607.75,607.3,607.71,1234
20241206  13:05:00,607.68,608.14,607.68,608.06,1565
20241206  13:10:00,608.07,608.26,608.02,608.16,1197
20241206  13:15:00,608.17,608.34,608.14,608.28,1881
20241206  13:20:00,608.28,608.39,608.25,608.27,896
